,,open,high,low,close
BTC/USD,2025-11-02 03:20:00,110805.77000,110817.64000,110671.90000,110697.01000
BTC/USD,2025-11-02 03:15:00,110774.02000,110836.55000,110745.31000,110805.78000
BTC/USD,2025-11-02 03:10:00,110790.30000,110800.93000,110751.79000,110774.03000
BTC/USD,2025-11-02 03:05:00,110812.03000,110834.61000,110764.77000,110795.96000
BTC/USD,2025-11-02 03:00:00,110868.13000,110977.38000,110800.01000,110814.72000
BTC/USD,2025-11-02 02:55:00,110977.37000,110997.51000,110846.98000,110871.92000
BTC/USD,2025-11-02 02:50:00,110699.99000,110995.44000,110699.99000,110977.38000
BTC/USD,2025-11-02 02:45:00,110664.02000,110700.00000,110621.80000,110700.00000
BTC/USD,2025-11-02 02:40:00,110556.00000,110700.00000,110556.00000,110672.22000
BTC/USD,2025-11-02 02:35:00,110466.05000,110556.67000,110466.04000,110556.67000
BTC/USD,2025-11-02 02:30:00,110473.03000,110514.98000,110436.71000,110467.44000
BTC/USD,2025-11-02 02:25:00,110412.52000,110520.00000,110400.42000,110473.04000
BTC/USD,2025-11-02 02:20:00,110466.95000,110488.00000,110398.21000,110412.53000
BTC/USD,2025-11-02 02:15:00,110518.01000,110522.48000,110444.94000,110463.13000
BTC/USD,2025-11-02 02:10:00,110508.63000,110550.00000,110508.63000,110519.85000
BTC/USD,2025-11-02 02:05:00,110536.39000,110542.04000,110482.83000,110510.99000
BTC/USD,2025-11-02 02:00:00,110629.12000,110653.95000,110534.00000,110536.38000
BTC/USD,2025-11-02 01:55:00,110654.71000,110683.28000,110606.12000,110631.30000
BTC/USD,2025-11-02 01:50:00,110642.20000,110684.74000,110588.85000,110654.71000
BTC/USD,2025-11-02 01:45:00,110483.80000,110686.03000,110476.07000,110641.44000
BTC/USD,2025-11-02 01:40:00,110331.18000,110485.53000,110326.31000,110485.53000
BTC/USD,2025-11-02 01:35:00,110338.75000,110338.75000,110249.59000,110328.71000
BTC/USD,2025-11-02 01:30:00,110368.47000,110401.51000,110326.10000,110338.75000
BTC/USD,2025-11-02 01:25:00,110293.99000,110401.07000,110285.47000,110368.47000
BTC/USD,2025-11-02 01:20:00,110358.76000,110358.76000,110285.45000,110293.99000
BTC/USD,2025-11-02 01:15:00,110338.02000,110395.49000,110324.00000,110358.76000
BTC/USD,2025-11-02 01:10:00,110384.01000,110397.84000,110336.60000,110340.05000
BTC/USD,2025-11-02 01:05:00,110449.07000,110449.47000,110382.27000,110384.01000
BTC/USD,2025-11-02 01:00:00,110453.95000,110496.97000,110364.23000,110449.47000
BTC/USD,2025-11-02 01:55:00,110450.01000,110530.01000,110436.71000,110453.98000
BTC/USD,2025-11-02 01:50:00,110327.80000,110456.16000,110303.60000,110450.01000
BTC/USD,2025-11-02 01:45:00,110447.99000,110497.20000,110327.80000,110327.81000
BTC/USD,2025-11-02 01:40:00,110268.63000,110452.00000,110258.20000,110452.00000
BTC/USD,2025-11-02 01:35:00,110394.01000,110399.87000,110243.11000,110274.02000
BTC/USD,2025-11-02 01:30:00,110408.41000,110490.88000,110388.31000,110394.01000
BTC/USD,2025-11-02 01:25:00,110305.28000,110435.05000,110305.27000,110410.01000
BTC/USD,2025-11-02 01:20:00,110453.12000,110459.06000,110285.64000,110308.73000
BTC/USD,2025-11-02 01:15:00,110472.84000,110564.71000,110416.57000,110457.09000
BTC/USD,2025-11-02 01:10:00,110519.05000,110528.33000,110395.56000,110476.01000
BTC/USD,2025-11-02 01:05:00,110653.97000,110670.61000,110452.02000,110519.06000
BTC/USD,2025-11-02 01:00:00,110631.96000,110670.65000,110555.25000,110653.96000
BTC/USD,2025-11-02 00:55:00,110527.99000,110732.65000,110522.13000,110631.96000
BTC/USD,2025-11-02 00:50:00,110435.73000,110549.99000,110408.68000,110532.00000
BTC/USD,2025-11-02 00:45:00,110391.61000,110570.00000,110376.21000,110435.74000
BTC/USD,2025-11-02 00:40:00,110142.27000,110432.66000,110142.27000,110394.35000
BTC/USD,2025-11-02 00:35:00,110084.59000,110145.76000,110079.87000,110138.02000
BTC/USD,2025-11-02 00:30:00,110115.56000,110145.46000,110055.56000,110085.80000
BTC/USD,2025-11-02 00:25:00,110099.90000,110161.16000,110085.81000,110115.56000
BTC/USD,2025-11-02 00:20:00,110021.38000,110118.22000,110007.15000,110099.90000
BTC/USD,2025-11-02 00:15:00,110077.46000,110107.81000,110020.00000,110021.38000
BTC/USD,2025-11-02 00:10:00,110073.57000,110109.99000,110057.20000,110077.46000
BTC/USD,2025-11-02 00:05:00,109994.61000,110073.70000,109991.98000,110073.57000
BTC/USD,2025-11-02 00:00:00,110007.99000,110016.38000,109983.63000,109993.20000
BTC/USD,2025-11-01 23:55:00,109976.03000,110030.71000,109971.91000,110007.99000
BTC/USD,2025-11-01 23:50:00,109944.62000,109976.13000,109914.87000,109976.02000
BTC/USD,2025-11-01 23:45:00,109975.86000,109990.02000,109940.60000,109946.61000
BTC/USD,2025-11-01 23:40:00,109937.98000,109991.25000,109937.98000,109979.91000
BTC/USD,2025-11-01 23:35:00,110006.52000,110043.44000,109934.55000,109937.99000
BTC/USD,2025-11-01 23:30:00,109942.49000,110006.52000,109942.49000,110006.52000
BTC/USD,2025-11-01 23:25:00,109940.32000,109957.99000,109940.32000,109942.50000
BTC/USD,2025-11-01 23:20:00,109963.99000,109970.85000,109927.05000,109940.33000
BTC/USD,2025-11-01 23:15:00,109982.97000,110000.00000,109949.91000,109963.99000
BTC/USD,2025-11-01 23:10:00,109946.16000,110011.68000,109920.01000,109982.97000
BTC/USD,2025-11-01 23:05:00,109991.00000,109991.00000,109920.48000,109946.16000
BTC/USD,2025-11-01 23:00:00,109972.79000,110008.16000,109958.75000,109991.00000
BTC/USD,2025-11-01 22:55:00,109929.91000,110000.00000,109918.62000,109972.26000
BTC/USD,2025-11-01 22:50:00,110005.67000,110012.09000,109928.50000,109929.91000
BTC/USD,2025-11-01 22:45:00,109967.84000,110016.00000,109967.83000,110005.67000
BTC/USD,2025-11-01 22:40:00,110064.00000,110065.70000,109953.72000,109967.84000
BTC/USD,2025-11-01 22:35:00,110174.02000,110174.02000,110054.28000,110067.12000
BTC/USD,2025-11-01 22:30:00,109957.98000,110222.11000,109954.16000,110176.07000
BTC/USD,2025-11-01 22:25:00,109911.12000,109976.63000,109911.11000,109957.98000
BTC/USD,2025-11-01 22:20:00,109846.39000,109920.00000,109846.38000,109911.12000
BTC/USD,2025-11-01 22:15:00,109980.48000,109980.48000,109846.06000,109846.39000
BTC/USD,2025-11-01 22:10:00,109891.89000,109981.97000,109891.89000,109980.48000
BTC/USD,2025-11-01 22:05:00,109874.06000,109892.00000,109834.04000,109891.90000
BTC/USD,2025-11-01 22:00:00,109928.49000,109928.49000,109874.05000,109874.06000
BTC/USD,2025-11-01 21:55:00,109932.21000,109964.22000,109928.31000,109928.49000
BTC/USD,2025-11-01 21:50:00,109928.32000,109991.50000,109928.32000,109939.98000
BTC/USD,2025-11-01 21:45:00,110002.55000,110006.03000,109902.02000,109928.32000
BTC/USD,2025-11-01 21:40:00,110030.86000,110030.86000,109983.86000,110002.54000
BTC/USD,2025-11-01 21:35:00,110029.81000,110050.00000,110020.34000,110030.86000
BTC/USD,2025-11-01 21:30:00,110055.58000,110061.31000,110000.01000,110029.80000
BTC/USD,2025-11-01 21:25:00,109999.97000,110061.60000,109988.57000,110055.58000
BTC/USD,2025-11-01 21:20:00,109942.02000,110005.98000,109942.02000,109999.98000
BTC/USD,2025-11-01 21:15:00,109944.98000,110015.28000,109928.52000,109942.01000
BTC/USD,2025-11-01 21:10:00,109870.01000,109996.81000,109870.00000,109944.99000
BTC/USD,2025-11-01 21:05:00,109904.32000,109909.83000,109870.00000,109870.01000
BTC/USD,2025-11-01 21:00:00,109921.99000,109967.77000,109904.31000,109904.31000
BTC/USD,2025-11-01 20:55:00,109936.33000,109941.84000,109900.00000,109921.99000
BTC/USD,2025-11-01 20:50:00,109930.02000,109945.98000,109912.58000,109936.33000
BTC/USD,2025-11-01 20:45:00,109960.81000,109996.82000,109918.29000,109930.03000
BTC/USD,2025-11-01 20:40:00,109948.14000,109964.79000,109927.51000,109960.82000
BTC/USD,2025-11-01 20:35:00,109951.65000,110033.03000,109889.23000,109948.14000
BTC/USD,2025-11-01 20:30:00,109975.89000,110031.06000,109942.75000,109951.65000
BTC/USD,2025-11-01 20:25:00,109999.95000,110082.38000,109966.49000,109975.89000
BTC/USD,2025-11-01 20:20:00,109904.31000,109999.95000,109846.00000,109999.94000
BTC/USD,2025-11-01 20:15:00,110005.81000,110005.82000,109900.00000,109904.31000
BTC/USD,2025-11-01 20:10:00,109982.99000,110015.20000,109982.98000,110005.81000
BTC/USD,2025-11-01 20:05:00,110000.00000,110050.26000,109982.98000,109982.99000
BTC/USD,2025-11-01 20:00:00,110052.25000,110076.00000,109989.50000,109995.90000
BTC/USD,2025-11-01 19:55:00,110004.44000,110100.00000,109995.05000,110052.25000
BTC/USD,2025-11-01 19:50:00,109979.64000,110019.18000,109967.92000,110004.44000
BTC/USD,2025-11-01 19:45:00,110007.12000,110012.04000,109968.00000,109979.65000
BTC/USD,2025-11-01 19:40:00,109983.01000,110007.45000,109975.23000,110007.12000
BTC/USD,2025-11-01 19:35:00,110011.96000,110042.92000,109902.00000,109983.01000
BTC/USD,2025-11-01 19:30:00,110039.57000,110049.25000,110002.66000,110011.97000
BTC/USD,2025-11-01 19:25:00,110030.89000,110047.70000,110005.51000,110039.57000
BTC/USD,2025-11-01 19:20:00,109964.00000,110046.50000,109942.40000,110024.53000
BTC/USD,2025-11-01 19:15:00,110000.00000,110003.08000,109952.70000,109964.02000
BTC/USD,2025-11-01 19:10:00,110010.00000,110017.82000,109976.95000,109999.10000
BTC/USD,2025-11-01 19:05:00,110004.43000,110038.52000,109948.56000,110011.43000
BTC/USD,2025-11-01 19:00:00,110051.03000,110051.03000,109992.00000,110004.44000
BTC/USD,2025-11-01 18:55:00,110024.57000,110058.39000,110022.97000,110051.03000
BTC/USD,2025-11-01 18:50:00,110014.01000,110024.85000,109939.94000,110024.00000
BTC/USD,2025-11-01 18:45:00,110016.05000,110024.87000,109985.65000,110014.00000
BTC/USD,2025-11-01 18:40:00,110004.06000,110018.34000,109983.77000,110016.05000
BTC/USD,2025-11-01 18:35:00,109998.27000,110024.04000,109991.17000,110004.06000
BTC/USD,2025-11-01 18:30:00,109963.69000,110003.51000,109953.98000,109998.00000
BTC/USD,2025-11-01 18:25:00,109979.56000,109997.18000,109940.56000,109963.69000
BTC/USD,2025-11-01 18:20:00,109918.74000,109981.73000,109918.74000,109979.56000
BTC/USD,2025-11-01 18:15:00,109906.63000,109941.67000,109901.76000,109918.75000
BTC/USD,2025-11-01 18:10:00,109993.09000,109993.09000,109890.01000,109906.64000
BTC/USD,2025-11-01 18:05:00,109863.99000,110009.42000,109863.99000,109993.08000
BTC/USD,2025-11-01 18:00:00,109814.89000,109934.98000,109814.88000,109863.99000
BTC/USD,2025-11-01 17:55:00,109997.41000,109997.41000,109805.02000,109814.79000
BTC/USD,2025-11-01 17:50:00,110012.99000,110051.65000,109994.28000,109997.06000
BTC/USD,2025-11-01 17:45:00,110154.01000,110159.04000,110005.50000,110012.99000
BTC/USD,2025-11-01 17:40:00,110159.28000,110171.08000,110113.95000,110159.25000
BTC/USD,2025-11-01 17:35:00,110274.38000,110283.23000,110158.49000,110159.29000
BTC/USD,2025-11-01 17:30:00,110316.67000,110316.67000,110274.37000,110274.37000
BTC/USD,2025-11-01 17:25:00,110309.67000,110316.67000,110280.25000,110316.67000
BTC/USD,2025-11-01 17:20:00,110262.88000,110313.36000,110261.82000,110309.68000
BTC/USD,2025-11-01 17:15:00,110162.05000,110343.08000,110162.05000,110258.28000
BTC/USD,2025-11-01 17:10:00,110318.87000,110335.70000,110145.01000,110162.05000
BTC/USD,2025-11-01 17:05:00,110356.60000,110377.50000,110310.20000,110318.88000
BTC/USD,2025-11-01 17:00:00,110365.00000,110397.41000,110343.49000,110355.53000
BTC/USD,2025-11-01 16:55:00,110373.08000,110386.04000,110328.88000,110364.99000
BTC/USD,2025-11-01 16:50:00,110375.21000,110405.96000,110363.26000,110373.09000
BTC/USD,2025-11-01 16:45:00,110393.23000,110419.75000,110306.39000,110375.21000
BTC/USD,2025-11-01 16:40:00,110421.35000,110421.35000,110376.53000,110393.22000
BTC/USD,2025-11-01 16:35:00,110350.01000,110421.35000,110348.44000,110421.35000
BTC/USD,2025-11-01 16:30:00,110406.86000,110471.62000,110350.00000,110354.05000
BTC/USD,2025-11-01 16:25:00,110414.82000,110414.82000,110350.81000,110406.31000
BTC/USD,2025-11-01 16:20:00,110336.74000,110442.41000,110336.71000,110414.83000
BTC/USD,2025-11-01 16:15:00,110292.28000,110359.29000,110269.22000,110337.81000
BTC/USD,2025-11-01 16:10:00,110287.99000,110340.41000,110273.67000,110292.28000
BTC/USD,2025-11-01 16:05:00,110282.82000,110295.38000,110250.77000,110287.99000
BTC/USD,2025-11-01 16:00:00,110252.53000,110282.81000,110237.62000,110282.81000
BTC/USD,2025-11-01 15:55:00,110270.19000,110280.55000,110245.92000,110252.53000
BTC/USD,2025-11-01 15:50:00,110231.54000,110292.48000,110231.53000,110270.19000
BTC/USD,2025-11-01 15:45:00,110246.03000,110246.03000,110199.73000,110231.53000
BTC/USD,2025-11-01 15:40:00,110203.54000,110246.03000,110203.54000,110246.03000
BTC/USD,2025-11-01 15:35:00,110211.02000,110215.09000,110179.44000,110203.54000
BTC/USD,2025-11-01 15:30:00,110219.77000,110229.70000,110178.91000,110206.54000
BTC/USD,2025-11-01 15:25:00,110239.48000,110263.00000,110219.77000,110219.77000
BTC/USD,2025-11-01 15:20:00,110220.99000,110258.43000,110207.02000,110239.48000
BTC/USD,2025-11-01 15:15:00,110188.86000,110221.00000,110186.61000,110219.75000
BTC/USD,2025-11-01 15:10:00,110193.13000,110202.94000,110166.47000,110188.86000
BTC/USD,2025-11-01 15:05:00,110193.57000,110215.89000,110174.40000,110193.13000
BTC/USD,2025-11-01 15:00:00,110286.16000,110286.16000,110172.68000,110193.56000
BTC/USD,2025-11-01 14:55:00,110285.25000,110325.60000,110282.77000,110286.16000
BTC/USD,2025-11-01 14:50:00,110231.76000,110309.44000,110231.76000,110281.68000
BTC/USD,2025-11-01 14:45:00,110207.78000,110249.99000,110199.62000,110231.76000
BTC/USD,2025-11-01 14:40:00,110187.95000,110213.19000,110168.69000,110208.24000
BTC/USD,2025-11-01 14:35:00,110203.29000,110203.30000,110170.50000,110187.95000
BTC/USD,2025-11-01 14:30:00,110209.68000,110225.00000,110166.00000,110203.30000
BTC/USD,2025-11-01 14:25:00,110200.95000,110250.00000,110200.95000,110209.69000
BTC/USD,2025-11-01 14:20:00,110223.60000,110274.22000,110194.92000,110200.25000
BTC/USD,2025-11-01 14:15:00,110220.13000,110300.00000,110209.19000,110223.57000
BTC/USD,2025-11-01 14:10:00,110199.50000,110264.58000,110190.68000,110220.13000
BTC/USD,2025-11-01 14:05:00,110202.56000,110221.24000,110165.51000,110199.49000
BTC/USD,2025-11-01 14:00:00,110159.29000,110242.20000,110143.51000,110202.55000
BTC/USD,2025-11-01 13:55:00,110171.26000,110191.51000,109998.45000,110159.29000
BTC/USD,2025-11-01 13:50:00,110241.08000,110285.07000,110141.81000,110172.33000
BTC/USD,2025-11-01 13:45:00,110245.17000,110299.50000,110239.91000,110241.08000
BTC/USD,2025-11-01 13:40:00,110289.84000,110309.42000,110239.90000,110245.17000
BTC/USD,2025-11-01 13:35:00,110211.71000,110305.79000,110204.64000,110287.46000
BTC/USD,2025-11-01 13:30:00,110176.48000,110232.38000,110166.42000,110211.33000
BTC/USD,2025-11-01 13:25:00,110227.53000,110227.53000,110155.45000,110176.53000
BTC/USD,2025-11-01 13:20:00,110215.94000,110251.57000,110186.49000,110227.53000
BTC/USD,2025-11-01 13:15:00,110318.34000,110330.63000,110184.49000,110214.43000
BTC/USD,2025-11-01 13:10:00,110245.94000,110319.16000,110216.28000,110315.97000
BTC/USD,2025-11-01 13:05:00,110368.34000,110385.26000,110238.02000,110242.97000
BTC/USD,2025-11-01 13:00:00,110417.01000,110450.00000,110268.26000,110366.73000
BTC/USD,2025-11-01 12:55:00,110429.18000,110433.15000,110392.82000,110420.37000
BTC/USD,2025-11-01 12:50:00,110399.99000,110493.52000,110367.82000,110429.18000
BTC/USD,2025-11-01 12:45:00,110399.98000,110487.48000,110345.77000,110400.00000
BTC/USD,2025-11-01 12:40:00,110363.46000,110400.00000,110299.88000,110399.99000
BTC/USD,2025-11-01 12:35:00,110330.64000,110384.19000,110328.01000,110363.47000
BTC/USD,2025-11-01 12:30:00,110147.70000,110333.08000,110147.70000,110330.64000
BTC/USD,2025-11-01 12:25:00,110198.29000,110254.63000,110143.14000,110147.99000
BTC/USD,2025-11-01 12:20:00,110179.44000,110255.04000,110169.36000,110197.45000
BTC/USD,2025-11-01 12:15:00,110159.64000,110202.96000,110144.00000,110179.45000
BTC/USD,2025-11-01 12:10:00,110313.37000,110313.37000,110159.28000,110159.28000
BTC/USD,2025-11-01 12:05:00,110294.99000,110413.38000,110287.30000,110313.37000
BTC/USD,2025-11-01 12:00:00,110256.92000,110300.05000,110183.05000,110295.00000
BTC/USD,2025-11-01 11:55:00,110094.03000,110260.20000,110085.00000,110256.93000
BTC/USD,2025-11-01 11:50:00,110077.79000,110110.00000,110045.35000,110094.04000
BTC/USD,2025-11-01 11:45:00,110028.92000,110108.78000,110013.12000,110072.65000
BTC/USD,2025-11-01 11:40:00,109996.13000,110048.78000,109961.45000,110028.49000
BTC/USD,2025-11-01 11:35:00,110053.58000,110086.89000,109960.85000,109996.14000
BTC/USD,2025-11-01 11:30:00,110003.48000,110115.70000,110000.00000,110047.19000
BTC/USD,2025-11-01 11:25:00,109974.74000,110041.81000,109935.32000,110016.96000
BTC/USD,2025-11-01 11:20:00,110116.72000,110140.99000,109957.68000,109974.74000
BTC/USD,2025-11-01 11:15:00,110140.60000,110213.31000,110105.57000,110116.60000
BTC/USD,2025-11-01 11:10:00,110278.87000,110294.69000,110125.21000,110140.60000
BTC/USD,2025-11-01 11:05:00,109930.80000,110297.73000,109930.80000,110275.21000
BTC/USD,2025-11-01 11:00:00,109881.08000,109930.80000,109851.85000,109930.72000
BTC/USD,2025-11-01 10:55:00,109856.85000,109881.10000,109849.41000,109881.08000
BTC/USD,2025-11-01 10:50:00,109869.23000,109869.23000,109833.17000,109856.85000
BTC/USD,2025-11-01 10:45:00,109868.01000,109881.42000,109838.89000,109869.23000
BTC/USD,2025-11-01 10:40:00,109835.95000,109900.00000,109810.96000,109868.01000
BTC/USD,2025-11-01 10:35:00,109835.60000,109836.00000,109819.53000,109835.95000
BTC/USD,2025-11-01 10:30:00,109831.64000,109836.00000,109791.16000,109835.61000
BTC/USD,2025-11-01 10:25:00,109810.27000,109833.45000,109782.82000,109831.65000
BTC/USD,2025-11-01 10:20:00,109792.08000,109832.29000,109751.04000,109810.87000
BTC/USD,2025-11-01 10:15:00,109687.52000,109816.49000,109667.45000,109792.08000
BTC/USD,2025-11-01 10:10:00,109795.24000,109804.15000,109670.41000,109687.52000
BTC/USD,2025-11-01 10:05:00,109902.25000,109924.76000,109782.20000,109782.24000
BTC/USD,2025-11-01 10:00:00,109891.23000,109945.17000,109874.85000,109902.25000
BTC/USD,2025-11-01 09:55:00,109912.14000,109920.93000,109879.06000,109891.24000
BTC/USD,2025-11-01 09:50:00,109841.76000,109939.26000,109841.76000,109912.13000
BTC/USD,2025-11-01 09:45:00,109729.87000,109854.32000,109718.14000,109841.75000
BTC/USD,2025-11-01 09:40:00,109870.20000,109870.20000,109608.28000,109729.85000
BTC/USD,2025-11-01 09:35:00,109945.76000,109950.07000,109843.65000,109870.20000
BTC/USD,2025-11-01 09:30:00,109954.93000,109995.28000,109941.79000,109945.75000
BTC/USD,2025-11-01 09:25:00,109950.59000,109954.93000,109925.75000,109954.93000
BTC/USD,2025-11-01 09:20:00,109939.63000,109960.38000,109911.00000,109950.59000
BTC/USD,2025-11-01 09:15:00,109900.00000,109939.63000,109900.00000,109939.63000
BTC/USD,2025-11-01 09:10:00,109900.00000,109900.00000,109889.00000,109900.00000
BTC/USD,2025-11-01 09:05:00,109924.39000,109924.39000,109885.05000,109899.99000
BTC/USD,2025-11-01 09:00:00,109955.97000,109982.87000,109900.00000,109924.39000
BTC/USD,2025-11-01 08:55:00,109977.82000,109992.95000,109952.65000,109953.01000
BTC/USD,2025-11-01 08:50:00,109986.84000,109997.52000,109957.72000,109977.82000
BTC/USD,2025-11-01 08:45:00,110084.17000,110084.19000,109960.31000,109986.83000
BTC/USD,2025-11-01 08:40:00,110071.85000,110090.04000,110071.85000,110084.17000
BTC/USD,2025-11-01 08:35:00,110072.24000,110077.49000,110031.63000,110071.85000
BTC/USD,2025-11-01 08:30:00,110014.46000,110100.82000,110003.05000,110070.10000
BTC/USD,2025-11-01 08:25:00,109974.47000,110014.95000,109968.12000,110014.47000
BTC/USD,2025-11-01 08:20:00,110019.15000,110019.15000,109927.45000,109974.47000
BTC/USD,2025-11-01 08:15:00,110030.39000,110053.44000,109992.76000,110019.16000
BTC/USD,2025-11-01 08:10:00,110109.01000,110133.00000,110012.43000,110029.36000
BTC/USD,2025-11-01 08:05:00,110069.28000,110118.95000,110069.28000,110109.01000
BTC/USD,2025-11-01 08:00:00,110065.36000,110088.07000,110053.44000,110069.28000
BTC/USD,2025-11-01 07:55:00,110046.12000,110087.73000,110033.95000,110065.37000
